t, Ue, U1, U2, U3, U4, U5
1.311311311311311456e-01, 2.609490146087197204e-01, 2.010798612113960104e-01, 3.243550607661349616e+00, 3.078306312237979459e+00, 2.117710733583624716e+00, -1.238098523523463390e+00
1.313313313313313468e-01, 2.969210166982450549e-01, 2.330709107083802911e-01, 3.263141054204422797e+00, 3.099635858969987723e+00, 2.279365613235193155e+00, -1.067885471633507555e+00
1.315315315315315481e-01, 3.282010300428380156e-01, 2.613747520661200419e-01, 3.278346977810913110e+00, 3.116864093755883136e+00, 2.455245972422458678e+00, -8.847588604875664675e-01
1.317317317317317493e-01, 3.542947633586130962e-01, 2.855435811353287390e-01, 3.288926649267899016e+00, 3.129768867919143105e+00, 2.642163026921186209e+00, -6.919912400213207304e-01
1.319319319319319506e-01, 3.747898797069773580e-01, 3.051948711880393961e-01, 3.294711277299351426e+00, 3.138205028970578958e+00, 2.836721151372747496e+00, -4.930370039386609560e-01
1.321321321321321518e-01, 3.893625123024019308e-01, 3.200174382260348449e-01, 3.295607666898700661e+00, 3.142107372050214842e+00, 3.035352228651064355e+00, -2.914968718349827403e-01
1.323323323323323253e-01, 3.977823823021105487e-01, 3.297763347486143970e-01, 3.291599662539185012e+00, 3.141492652247138029e+00, 3.234388906486247883e+00, -9.104376995896690250e-02
1.325325325325325265e-01, 3.999164377055705044e-01, 3.343166023294102951e-01, 3.282748453552201795e+00, 3.136459760025036125e+00, 3.430108825648022552e+00, 1.046216531871249772e-01
1.327327327327327278e-01, 3.957309558613979483e-01, 3.335658317170572817e-01, 3.269191605753017260e+00, 3.127189560122739742e+00, 3.618879420412002723e+00, 2.919159891094664783e-01
1.329329329329329290e-01, 3.852920763575651275e-01, 3.275350773351242140e-01, 3.251140958951965754e+00, 3.113938599412085395e+00, 3.797141416549129733e+00, 4.673546444713881365e-01
1.331331331331331302e-01, 3.687647558740911324e-01, 3.163195042872542495e-01, 3.228879746197841349e+00, 3.097037799912627065e+00, 3.961662776000181019e+00, 6.278055842924973318e-01
1.333333333333333315e-01, 3.464101615137751833e-01, 3.000963777108239805e-01, 3.202757891158057646e+00, 3.076879817097886161e+00, 4.109723354466574108e+00, 7.706699587215389835e-01
1.335335335335335327e-01, 3.185815438019727885e-01, 2.791226774109386577e-01, 3.173187118349170444e+00, 3.053904266085857966e+00, 4.239252094449034836e+00, 8.940145384022246677e-01
1.337337337337337340e-01, 2.857186545708074177e-01, 2.537321080056517686e-01, 3.140635504799852207e+00, 3.028582234986043176e+00, 4.349038626682173891e+00, 9.967783183292951987e-01
1.339339339339339352e-01, 2.483407979372982133e-01, 2.243289970848014181e-01, 3.105619565847754338e+00, 3.001391746935545779e+00, 4.439064075263151388e+00, 1.079095264914552210e+00
1.341341341341341364e-01, 2.070386241847494146e-01, 1.913826719759930406e-01, 3.068697178245482604e+00, 2.972791922680936061e+00, 4.510401165462750050e+00, 1.142185872335964136e+00
1.343343343343343377e-01, 1.624647962217890818e-01, 1.554194822942010779e-01, 3.030458410855121354e+00, 2.943199366524106964e+00, 4.565128675182408280e+00, 1.188263745165785590e+00
1.345345345345345389e-01, 1.153236761088857198e-01, 1.170139339792401201e-01, 2.991515836997988842e+00, 2.912970519407418912e+00, 4.605978181866663412e+00, 1.220176390993888749e+00
1.347347347347347402e-01, 6.636019462748461717e-02, 7.677883168650881385e-02, 2.952494062471509917e+00, 2.882392009209806538e+00, 4.635881279643395025e+00, 1.240949086959411529e+00
1.349349349349349414e-01, 1.634807977628062806e-02, 3.535497043036377185e-02, 2.914019170766759093e+00, 2.851683342263844345e+00, 4.657561080185888436e+00, 1.253377102172901214e+00
1.351351351351351426e-01, -3.392236979020526316e-02, -6.599361904656084188e-03, 2.876708039928412841e+00, 2.821003548199999322e+00, 4.673251072634983849e+00, 1.259746568082771523e+00
1.353353353353353439e-01, -8.365677317503171506e-02, -4.841893992401133384e-02, 2.841158578447143590e+00, 2.790468976637383580e+00, 4.684570297797068683e+00, 1.261715453100239692e+00
1.355355355355355451e-01, -1.320692201603370364e-01, -8.944195922351436123e-02, 2.807939660613681720e+00, 2.760162316910314662e+00, 4.692572606001951030e+00, 1.260365634541482205e+00
1.357357357357357464e-01, -1.783946902740355389e-01, -1.290204767006300768e-01, 2.777582133328254876e+00, 2.730148885974842177e+00, 4.697629114051968813e+00, 1.256090697359579123e+00
1.359359359359359476e-01, -2.219011417536496111e-01, -1.665308837092930316e-01, 2.750570027514499749e+00, 2.700494867039925584e+00, 4.699287503376822883e+00, 1.248461248694054948e+00
1.361361361361361488e-01, -2.619010793758946853e-01, -2.013844518348664736e-01, 2.727331704869433437e+00, 2.671286109755640847e+00, 4.696016944722797959e+00, 1.235976046837337083e+00
1.363363363363363501e-01, -2.977624183553703729e-01, -2.330391294126708257e-01, 2.708229947675901972e+00, 2.642666835592758723e+00, 4.683556355372468616e+00, 1.214423113544199628e+00
1.365365365365365513e-01, -3.289184726395247838e-01, -2.610139441026690932e-01, 2.693549031658650783e+00, 2.614930591830133544e+00, 4.651823931381174226e+00, 1.173819538582318689e+00
1.367367367367367526e-01, -3.548769097634439373e-01, -2.849101663585972277e-01, 2.683473298057185374e+00, 2.588723914074651411e+00, 4.577259638856512325e+00, 1.090821747380800844e+00
1.369369369369369538e-01, -3.752275307584672648e-01, -3.044353482447089143e-01, 2.678059833757882036e+00, 2.565458148071577238e+00, 4.412822100661460745e+00, 9.188596031443246881e-01
1.371371371371371550e-01, -3.896487521754958827e-01, -3.193763048266834992e-01, 2.677262203146893338e+00, 2.547740785220926174e+00, 4.105187098749436103e+00, 6.054797127870420459e-01
1.373373373373373563e-01, -3.979126877930345141e-01, -3.294396782880915642e-01, 2.681106622358797598e+00, 2.538586344535361139e+00, 3.685611444043050078e+00, 1.829512518920323738e-01
1.375375375375375575e-01, -3.998887497081553555e-01, -3.342370235208707019e-01, 2.689750306733544427e+00, 2.538953025860918977e+00, 3.284365325316284334e+00, -2.181165592435138634e-01
1.377377377377377310e-01, -3.955457119053745196e-01, -3.335886642062481089e-01, 2.703186688660567771e+00, 2.547334188112095887e+00, 2.967170880118174647e+00, -5.324770255141552111e-01
1.379379379379379322e-01, -3.849522036946544379e-01, -3.275586219420795753e-01, 2.721178298674085116e+00, 2.561897888731876183e+00, 2.712865049177068943e+00, -7.818805616978478090e-01
1.381381381381381335e-01, -3.682756252211454306e-01, -3.163042770541130699e-01, 2.743394068055777346e+00, 2.581492846868395752e+00, 2.493319150603650058e+00, -9.948223161151787952e-01
1.383383383383383347e-01, -3.457795021839474847e-01, -3.000328463736686158e-01, 2.769459804658204405e+00, 2.605427940840082446e+00, 2.296682091174597318e+00, -1.183370218271804220e+00
1.385385385385385359e-01, -3.178193215649772752e-01, -2.790119969443360382e-01, 2.798955594169531214e+00, 2.633164187026863168e+00, 2.120589719603922507e+00, -1.350056549093961555e+00
1.387387387387387372e-01, -2.848369141724116371e-01, -2.535776143595204202e-01, 2.831412865295847681e+00, 2.664179398770867291e+00, 1.965936545491260290e+00, -1.494150704057631174e+00
1.389389389389389384e-01, -2.473534727664851995e-01, -2.241332541449287952e-01, 2.866317785989183964e+00, 2.697928719073281023e+00, 1.834338164840333851e+00, -1.614209802985426601e+00
1.391391391391391397e-01, -2.059613160963261191e-01, -1.911452867998330585e-01, 2.903118189641177960e+00, 2.733838886715969529e+00, 1.727352339126716263e+00, -1.708859567503683730e+00
1.393393393393393409e-01, -1.613145289935906390e-01, -1.551357094753980093e-01, 2.941232120752836909e+00, 2.771313148093845768e+00, 1.646276410859553341e+00, -1.776995340976747606e+00
1.395395395395395421e-01, -1.141186264296202846e-01, -1.166742095538491064e-01, 2.980056699018688526e+00, 2.809738162604079825e+00, 1.592064306892065684e+00, -1.817862846320609238e+00
1.397397397397397434e-01, -6.511940486603487455e-02, -7.636916078073591185e-02, 3.018978194995396880e+00, 2.848493158061360386e+00, 1.565264598207205760e+00, -1.831117157964601505e+00
1.399399399399399446e-01, -1.509115707148638366e-02, -3.485788881145095164e-02, 3.057380604451812811e+00, 2.886958065011471675e+00, 1.566025321838642625e+00, -1.816815129249692795e+00
1.401401401401401459e-01, 3.517556336442825143e-02, 7.203177430656432234e-03, 3.094656554935957260e+00, 2.924523906929585859e+00, 1.594061016399952679e+00, -1.775444983615979355e+00
1.403403403403403471e-01, 8.488643447300447953e-02, 4.914893123868438463e-02, 3.130216525539612604e+00, 2.960601946932148287e+00, 1.648659872069914600e+00, -1.707916079265314968e+00
1.405405405405405483e-01, 1.332559178968273916e-01, 9.031608470688223811e-02, 3.163497795491495346e+00, 2.994632574692882354e+00, 1.728690567185744431e+00, -1.615549054316848032e+00
1.407407407407407496e-01, 1.795196720801868484e-01, 1.300536653153539501e-01, 3.193973392750429685e+00, 3.026094193358793483e+00, 1.832609104836330882e+00, -1.500065971962560862e+00
1.409409409409409508e-01, 2.229466305046614305e-01, 1.677334162890048164e-01, 3.221160903089003380e+00, 3.054512008539623569e+00, 1.958468301259187472e+00, -1.363577843731072381e+00
1.411411411411411521e-01, 2.628505541076777141e-01, 2.027594518059500084e-01, 3.244629805732336170e+00, 3.079466032812307574e+00, 2.103985629900157139e+00, -1.208514015214994464e+00
1.413413413413413533e-01, 2.986008753312212050e-01, 2.345775789487567209e-01, 3.264007731447575722e+00, 3.100596829678390343e+00, 2.266506348547576266e+00, -1.037656972468257388e+00
1.415415415415415545e-01, 3.296326624413479789e-01, 2.626847600405099459e-01, 3.278987434869867101e+00, 3.117613378655137879e+00, 2.443085964638211482e+00, -8.540571431425402205e-01
1.417417417417417558e-01, 3.554555466609430336e-01, 2.866363983751066824e-01, 3.289330911969308602e+00, 3.130297662562162131e+00, 2.630542098208551671e+00, -6.609793401361482301e-01
1.419419419419419570e-01, 3.756614710479087571e-01, 3.060530537895837511e-01, 3.294872745099759914e+00, 3.138508172276188279e+00, 2.825477054575875613e+00, -4.618788408181361271e-01
1.421421421421421583e-01, 3.899311386698142146e-01, 3.206271582364459971e-01, 3.295523448047647630e+00, 3.142183411485828692e+00, 3.024300397019317188e+00, -2.603774662524307448e-01
1.423423423423423595e-01, 3.980390581801069860e-01, 3.301282346904338971e-01, 3.291271295513295669e+00, 3.141344758448965990e+00, 3.223328061794810129e+00, -6.016332804102708653e-02
1.425425425425425607e-01, 3.998571070648919146e-01, 3.344049724221545006e-01, 3.282180888050894918e+00, 3.136095155724404115e+00, 3.418874916245828732e+00, 1.351015042632847662e-01
1.427427427427427620e-01, 3.953565562533881694e-01, 3.333892049682511960e-01, 3.268393721128580953e+00, 3.126618740138850328e+00, 3.607259266702440570e+00, 3.217855847694031102e-01
1.429429429429429632e-01, 3.846085240988491027e-01, 3.270963560735831166e-01, 3.250125311451648624e+00, 3.113177417786489265e+00, 3.784987249729998560e+00, 4.964715483784428729e-01
1.431431431431431367e-01, 3.677828525560837836e-01, 3.156254755723815197e-01, 3.227662156148561223e+00, 3.096104109906954172e+00, 3.948841431254400014e+00, 6.560426564477286338e-01
1.433433433433433379e-01, 3.451454233143728678e-01, 2.991579865155772899e-01, 3.201357532654541593e+00, 3.075793987530127893e+00, 4.096093579074253199e+00, 7.978928422835419587e-01
1.435435435435435392e-01, 3.170539562966758762e-01, 2.779550082782009102e-01, 3.171626274626144326e+00, 3.052689753875214240e+00, 4.224710396260039857e+00, 9.201277156041565153e-01
1.437437437437437404e-01, 2.839523569177713758e-01, 2.523535981819196028e-01, 3.138938749432004904e+00, 3.027263143096626141e+00, 4.333586828073518582e+00, 1.021791857349136468e+00
1.439439439439439417e-01, 2.463637014268736936e-01, 2.227616731286094776e-01, 3.103813932949801568e+00, 2.999991517291305421e+00, 4.422718294828637653e+00, 1.103033366520240088e+00
1.441441441441441429e-01, 2.048819711812449595e-01, 1.896515655252015153e-01, 3.066811484630562745e+00, 2.971332633757643560e+00, 4.493243879771592120e+00, 1.165138700273862460e+00
1.443443443443443441e-01, 1.601626664671229050e-01, 1.535522539950259224e-01, 3.028522836206526403e+00, 2.941700402521403745e+00, 4.547283059898182600e+00, 1.210361323394050670e+00
1.445445445445445454e-01, 1.129124481895869558e-01, 1.150404004065293806e-01, 2.989561411268251589e+00, 2.911447782424991360e+00, 4.587592184504235782e+00, 1.241572406742798673e+00
1.447447447447447466e-01, 6.387797111502038772e-02, 7.473045299006858544e-02, 2.950552146976003431e+00, 2.880858157639601735e+00, 4.617096778617133523e+00, 1.261790121749244209e+00
1.449449449449449479e-01, 1.383408512472427548e-02, 3.326433776686632537e-02, 2.912120891233956232e+00, 2.850147362978673549e+00, 4.638501241976446643e+00, 1.273789834458475489e+00
1.451451451451451491e-01, -3.642840907465656752e-02, -8.699081349581829631e-03, 2.874883883039259569e+00, 2.819475536432255680e+00, 4.654006804717716328e+00, 1.279825831122330504e+00
1.453453453453453503e-01, -8.611525629803956638e-02, -5.049440989274008029e-02, 2.839437778229361165e+00, 2.788945742740266187e+00, 4.665287716784727756e+00, 1.281606847094201251e+00
1.455455455455455516e-01, -1.344412978168874617e-01, -9.146054972228793989e-02, 2.806349542666964236e+00, 2.758648459797019115e+00, 4.673104958435745360e+00, 1.279924496804874856e+00
1.457457457457457528e-01, -1.806428785507619150e-01, -1.309503226052376457e-01, 2.776148089041819311e+00, 2.728659520129018468e+00, 4.677980868649513013e+00, 1.275327140503692114e+00
1.459459459459459540e-01, -2.239899144550397958e-01, -1.683412962609608932e-01, 2.749315222083164478e+00, 2.699029485711597065e+00, 4.679720001844246191e+00, 1.267637047149078544e+00
1.461461461461461553e-01, -2.637974294143622944e-01, -2.030471687531348324e-01, 2.726275946441386377e+00, 2.669838575943503933e+00, 4.676333520779213160e+00, 1.254893071782528402e+00
1.463463463463463565e-01, -2.994363793339981372e-01, -2.345291528816891846e-01, 2.707388774569685630e+00, 2.641251595621486370e+00, 4.662963589456304625e+00, 1.232293332902591576e+00
1.465465465465465578e-01, -3.303435923854174949e-01, -2.623085172748409466e-01, 2.692934834606685701e+00, 2.613576469992864748e+00, 4.630008930007185164e+00, 1.190340251982146658e+00
1.467467467467467590e-01, -3.560306683287640661e-01, -2.859921820814873006e-01, 2.683092009153433377e+00, 2.587474474274294778e+00, 4.552361695543639897e+00, 1.104147353469179693e+00
1.469469469469469602e-01, -3.760916962839040423e-01, -3.052930573685290194e-01, 2.677910779517759909e+00, 2.564414488477221088e+00, 4.381869118752829806e+00, 9.260522784937583740e-01
1.471471471471471615e-01, -3.902096689927365136e-01, -3.199984146348613390e-01, 2.677343216766125078e+00, 2.547059240514442546e+00, 4.066885879434686046e+00, 6.052990708683324561e-01
1.473473473473473627e-01, -3.981614922136052503e-01, -3.298074083322372618e-01, 2.681423713834281131e+00, 2.538384142023867529e+00, 3.644954248405689601e+00, 1.804298288996086241e-01
1.475475475475475640e-01, -3.998215100887054230e-01, -3.343341015840539665e-01, 2.690309582320101534e+00, 2.539199042201361500e+00, 3.247458890958513589e+00, -2.168806062601655871e-01
1.477477477477477652e-01, -3.951634907760707693e-01, -3.334138802947793079e-01, 2.703980626811329113e+00, 2.547927934134174954e+00, 2.934298810647587796e+00, -5.272317590967268153e-01
1.479479479479479664e-01, -3.842610409689267148e-01, -3.271184718140007774e-01, 2.722191705010489571e+00, 2.562765077322485041e+00, 2.682331652022780233e+00, -7.743449213573220247e-01
1.481481481481481677e-01, -3.672864427521080888e-01, -3.156078958967947767e-01, 2.744609218384675753e+00, 2.582591309463716733e+00, 2.464172055227030977e+00, -9.859614638222510274e-01
1.483483483483483689e-01, -3.445079311756887308e-01, -2.990920974156440204e-01, 2.770856824436473964e+00, 2.606728740518621912e+00, 2.268636535715835567e+00, -1.173477428035521575e+00
1.485485485485485424e-01, -3.162854555660381539e-01, -2.778420153951952631e-01, 2.800512220057664869e+00, 2.634641474633160563e+00, 2.093654916888532114e+00, -1.339130171300350058e+00
1.487487487487487436e-01, -2.830649915546041839e-01, -2.521969950978312780e-01, 2.833104427847298545e+00, 2.665806599630570428e+00, 1.940186232789865795e+00, -1.482124870810322959e+00
1.489489489489489449e-01, -2.453714937066648616e-01, -2.225638994103578128e-01, 2.868117512668969304e+00, 2.699677761041385793e+00, 1.809849910556998731e+00, -1.601015380374519070e+00
1.491491491491491461e-01, -2.038006001135515000e-01, -1.894120075248191537e-01, 2.904997640996969999e+00, 2.735680507393623895e+00, 1.704199812378459855e+00, -1.694431786042108090e+00
1.493493493493493474e-01, -1.590092200335645467e-01, -1.532659628756244674e-01, 2.943161540208219407e+00, 2.773216962103536964e+00, 1.624518375328322994e+00, -1.761284783110131924e+00
