t, x, y, z, e_y1, e_y2, e_y3, p0, p1, p2, p3, norm_P
8.808808808808809010e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.105571151761879064e-08, 9.999999999999934497e-01, -1.124002596335070987e-07, -8.148489746160333391e-01, 5.186687215486761572e-08, 5.767797488407624407e-01, -2.383648429055409671e-08, 9.983254630157527565e-01
8.908908908908909074e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.732974745157294604e-09, 9.999999999999917843e-01, -1.282725129248498408e-07, -8.683433233560382547e-01, 5.526560917172307017e-08, 4.924260017830472402e-01, -3.233476886387514874e-08, 9.982502163531200567e-01
9.009009009009009139e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.038222594884413296e-08, 9.999999999999896749e-01, -1.404371164254731986e-07, -9.133606991931662034e-01, 5.800862938803651773e-08, 4.032780249742042855e-01, -4.219256704040935149e-08, 9.984292324735537516e-01
9.109109109109109204e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -6.462414303959426339e-08, 9.999999999999870104e-01, -1.473228474922029073e-07, -9.493658977931522802e-01, 5.991012196240586304e-08, 3.101479185230797686e-01, -5.352191603824902421e-08, 9.987428794523660613e-01
9.209209209209209268e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.038718530510978595e-07, 9.999999999999837907e-01, -1.473435369176982690e-07, -9.758237148217321355e-01, 6.078427605342901736e-08, 2.138477825385202147e-01, -6.643485307548641997e-08, 9.989808789487091278e-01
9.309309309309309333e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.464492632742473955e-07, 9.999999999999797939e-01, -1.374794194219353751e-07, -9.930429688253893383e-01, 5.984635272505518522e-08, 1.149221579457407327e-01, -8.061492136862387039e-08, 9.996706659297646125e-01
9.409409409409409397e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.920311036773886961e-07, 9.999999999999745759e-01, -1.179420710112804715e-07, -9.997770643341323815e-01, 5.751835261796984617e-08, 1.499273933270908743e-02, -9.687828391122875035e-08, 9.998894741926666052e-01
9.509509509509509462e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.387671215861112229e-07, 9.999999999999676925e-01, -8.709244312501021997e-08, -9.959643159333821938e-01, 5.349963583639317656e-08, -8.484545945121119148e-02, -1.152070672831138660e-07, 9.995717435993043409e-01
9.609609609609609526e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.836225549566164002e-07, 9.999999999999588107e-01, -4.302520947047022329e-08, -9.819910670749478765e-01, 4.717591672707699300e-08, -1.836999955912934634e-01, -1.353055422991682653e-07, 9.990255973673830558e-01
9.709709709709709591e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.229136523865738038e-07, 9.999999999999477085e-01, 1.541265243713256996e-08, -9.582436612106381979e-01, 3.793290963677311871e-08, -2.806784262728114765e-01, -1.568779797742811156e-07, 9.985045283950275685e-01
9.809809809809809655e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.524942455100327846e-07, 9.999999999999339417e-01, 8.845807691047531279e-08, -9.251084417922624814e-01, 2.515632891223337031e-08, -3.748883086810387844e-01, -1.796286505233413985e-07, 9.981817835750513845e-01
9.909909909909909720e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.679840031018403652e-07, 9.999999999999169553e-01, 1.753279941858531881e-07, -8.829717522716296063e-01, 8.231888900209590874e-09, -4.654372000012486077e-01, -2.032618253612382019e-07, 9.981337097076101728e-01
1.001001001001001089e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.650072239880367706e-07, 9.999999999998957501e-01, 2.741898934493611738e-07, -8.322199361005480078e-01, -1.345469605254668754e-08, -5.514326574187156105e-01, -2.274817751028609575e-07, 9.983326087587837128e-01
1.011011011011011096e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.394046792298529395e-07, 9.999999999998693268e-01, 3.822013934982785052e-07, -7.732393367308277865e-01, -4.051771159928318510e-08, -6.319822381187116811e-01, -2.519927705630980915e-07, 9.986493985205877610e-01
1.021021021021021102e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.873870024931577343e-07, 9.999999999998359090e-01, 4.955912270270828298e-07, -7.064162976142773775e-01, -7.357144339324826387e-08, -7.061934992865106508e-01, -2.764990825568390620e-07, 9.988659789830025559e-01
1.031031031031031109e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -2.020994736748493973e-07, 9.999999999997963851e-01, 6.052403460987508826e-07, -6.324208581672332574e-01, -1.131597750963713257e-07, -7.741092346246669642e-01, -2.981670318295638513e-07, 9.996005447058686766e-01
1.041041041041041115e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -8.535308918621359119e-08, 9.999999999997433164e-01, 7.113338434889348615e-07, -5.519106471589013685e-01, -1.607209034100217226e-07, -8.336067946032450493e-01, -3.200400019267369504e-07, 9.997527946728542725e-01
1.051051051051051122e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.570621826274263508e-08, 9.999999999996733724e-01, 8.055020887132276923e-07, -4.657946809865072257e-01, -2.166484980985573147e-07, -8.842147560308489807e-01, -3.408156129397466009e-07, 9.994000298269851701e-01
1.061061061061061128e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.524750687255864728e-07, 9.999999999995839994e-01, 8.764898797982316933e-07, -3.750311363799206932e-01, -2.812221240891024679e-07, -9.257676558389225097e-01, -3.583699847278708108e-07, 9.988463875151754046e-01
1.071071071071071135e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.733357365012247777e-07, 9.999999999994719779e-01, 9.121867553520183684e-07, -2.805781900690116348e-01, -3.547213463087813097e-07, -9.581000309589092767e-01, -3.705792371503875883e-07, 9.983385147664736170e-01
1.081081081081081141e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.234391367188115489e-07, 9.999999999993329780e-01, 9.003787937697632489e-07, -1.833940187836496927e-01, -4.374257296847181264e-07, -9.810464183222529222e-01, -3.753194900665748885e-07, 9.980408012846322396e-01
1.091091091091091148e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 9.947156334403822135e-07, 9.999999999991612265e-01, 8.295354239790681474e-07, -8.443679925370506378e-02, -5.296148391440370193e-07, -9.944413548603973085e-01, -3.704668633357108783e-07, 9.980196297294010588e-01
1.101101101101101154e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.276110384633687926e-06, 9.999999999989480637e-01, 6.895221594118900394e-07, 1.533529179095283190e-02, -6.315682396138624599e-07, -9.981193775047859651e-01, -3.538974768170733012e-07, 9.982371776914438222e-01
1.111111111111111160e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.553974085544811995e-06, 9.999999999986811661e-01, 4.721409519981436250e-07, 1.149640776204540193e-01, -7.435654960213186024e-07, -9.919150231868626433e-01, -3.234874503699403241e-07, 9.985550322178411431e-01
1.121121121121121167e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.812485851941807289e-06, 9.999999999983427701e-01, 1.714482649879541289e-07, 2.134913815049286345e-01, -8.658861732935294948e-07, -9.756628288380712055e-01, -2.771129038535899022e-07, 9.987474783717938953e-01
1.131131131131131173e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.015103345057573408e-06, 9.999999999979453102e-01, -2.209444437185377202e-07, 3.106230100874177169e-01, -9.915204061594802808e-07, -9.500308700506300275e-01, -2.080167122903301677e-07, 9.995225402390640612e-01
1.141141141141141180e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.167787254329086226e-06, 9.999999999974060749e-01, -6.989077816734615500e-07, 4.040891773807517851e-01, -1.132208766445521723e-06, -9.142947299688245488e-01, -1.184858334101893327e-07, 9.996113827514742090e-01
1.151151151151151186e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.239664211558121240e-06, 9.999999999966979747e-01, -1.260131690587088049e-06, 4.931233692660737522e-01, -1.283912847434211765e-06, -8.690701489259452517e-01, -4.643963011688310089e-09, 9.992264913782747948e-01
1.161161161161161193e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.196587152411026387e-06, 9.999999999957948082e-01, -1.893541343824975682e-06, 5.770624830033971309e-01, -1.441529937970445384e-06, -8.150681407894279085e-01, 1.378985931581246554e-07, 9.986677042049961761e-01
1.171171171171171199e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.005972658205759194e-06, 9.999999999946641571e-01, -2.578305655745508238e-06, 6.552434158527356001e-01, -1.599957326899118197e-06, -7.529997194267084026e-01, 3.135315293522011865e-07, 9.981745896774374405e-01
1.181181181181181206e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.639235327148548664e-06, 9.999999999932633887e-01, -3.284226654436655391e-06, 7.270030650741028388e-01, -1.754092303065124971e-06, -6.835758987052225066e-01, 5.266445398234931180e-07, 9.979025332772469836e-01
1.191191191191191212e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.074004619828291637e-06, 9.999999999915315518e-01, -3.972823470520154578e-06, 7.916783279275123597e-01, -1.898832155313360897e-06, -6.075076924924058819e-01, 7.816273188249521256e-07, 9.979078972288805138e-01
1.201201201201201219e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.958201273249355453e-07, 9.999999999893810498e-01, -4.598945319288282466e-06, 8.486061016729775641e-01, -2.029074172488721590e-06, -5.255061146556946339e-01, 1.082869560609529938e-06, 9.981427715224019392e-01
1.211211211211211225e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -7.008741295241173042e-07, 9.999999999866852063e-01, -5.112577068923648146e-06, 8.971232835705129638e-01, -2.139715643436100971e-06, -4.382821790625246461e-01, 1.434760959430178337e-06, 9.984595406999579037e-01
1.221221221221221231e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.912267909752853731e-06, 9.999999999832688280e-01, -5.459443819992636652e-06, 9.365831764547030147e-01, -2.225270196119368532e-06, -3.465428871254982446e-01, 1.841464688329619787e-06, 9.986390834749058198e-01
1.231231231231231238e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -3.315248105197771551e-06, 9.999999999792581473e-01, -5.522032798773654900e-06, 9.674224705929751478e-01, -2.255114648976043689e-06, -2.509342554710877748e-01, 2.296456350826966954e-06, 9.994369600867301084e-01
1.241241241241241244e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -4.899689332797521881e-06, 9.999999999737818612e-01, -5.331921884944315436e-06, 9.876876057892307603e-01, -2.258345936404823116e-06, -1.529854725743265698e-01, 2.827534507796775047e-06, 9.994655379059089739e-01
1.251251251251251251e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -6.616244278859418440e-06, 9.999999999666135952e-01, -4.795645049872826502e-06, 9.976103218436294107e-01, -2.214642746771751828e-06, -5.364062952087017555e-02, 3.428837501988658634e-06, 9.990513857660209274e-01
1.261261261261261257e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -8.387410314804664659e-06, 9.999999999574907816e-01, -3.830109343311771317e-06, 9.974223585563303240e-01, -2.103683768442874841e-06, 4.615618260362580605e-02, 4.094503676152231862e-06, 9.984897368334850754e-01
1.271271271271271264e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.010987144235843377e-05, 9.999999999460875699e-01, -2.369668028739494924e-06, 9.873554557274928367e-01, -1.905147689784236324e-06, 1.454608727135058843e-01, 4.818671373037111418e-06, 9.980128563662238328e-01
1.281281281281281270e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.165887198834931545e-05, 9.999999999319659771e-01, -3.725354002376236738e-07, 9.676413531572763960e-01, -1.598713199161881718e-06, 2.433293497231145408e-01, 5.595478935392910178e-06, 9.977669872322815214e-01
1.291291291291291277e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.289425585817473539e-05, 9.999999999145051666e-01, 2.174380626334788621e-06, 9.385117906458403381e-01, -1.164058984941855827e-06, 3.388175225467961460e-01, 6.419064705969244829e-06, 9.977984239357015062e-01
1.301301301301301283e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.366726695427808491e-05, 9.999999998928066347e-01, 5.252851418712036951e-06, 9.001985079933439993e-01, -5.808637354902032427e-07, 4.309813000988952925e-01, 7.283567027515727822e-06, 9.980492146591591895e-01
1.311311311311311290e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.382690155894378492e-05, 9.999999998655745292e-01, 8.812932682311601091e-06, 8.529332449999469379e-01, 1.711938608270301708e-07, 5.188765912937560731e-01, 8.183124242781974152e-06, 9.983626783317572917e-01
1.321321321321321296e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.319922819772519518e-05, 9.999999998315014516e-01, 1.275842541081717944e-05, 7.970034616227851254e-01, 1.113181721572740666e-06, 6.017128922498864441e-01, 9.098369810183183119e-06, 9.986355304226087748e-01
1.331331331331331302e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.153277145739732372e-05, 9.999999997905776317e-01, 1.690679783958029460e-05, 7.331101452222646975e-01, 2.281059457901312362e-06, 6.791451762507098033e-01, 9.968480979316120393e-06, 9.993441126844104794e-01
1.341341341341341309e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -8.887896275323262712e-06, 9.999999997349752201e-01, 2.123805190797067109e-05, 6.615579852564013041e-01, 3.696668470920935602e-06, 7.489810506259160228e-01, 1.089337859361867998e-05, 9.993155568615655904e-01
1.351351351351351315e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -5.062996773303260348e-06, 9.999999996624304721e-01, 2.548539137367816329e-05, 5.832637104336609868e-01, 5.379566436430377365e-06, 8.108974283904507585e-01, 1.180955030716842723e-05, 9.988749648717264451e-01
1.361361361361361322e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 7.644112881257709335e-08, 9.999999995703050537e-01, 2.931525132447081349e-05, 4.991440494625092872e-01, 7.349311030228406326e-06, 8.645712225592598887e-01, 1.265348377404291902e-05, 9.983126670565530825e-01
1.371371371371371328e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.580726750543082158e-06, 9.999999994552967175e-01, 3.234347682633439676e-05, 4.101157310514123022e-01, 9.625459928113782687e-06, 9.096793461472888476e-01, 1.336166664831972237e-05, 9.978534090406150359e-01
1.381381381381381335e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.440355859760620379e-05, 9.999999993129395914e-01, 3.415638072710593218e-05, 3.170954839088357402e-01, 1.222757080588528359e-05, 9.458987121694836242e-01, 1.387058658407639587e-05, 9.976341613743853198e-01
1.391391391391391341e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 2.339641436424755910e-05, 9.999999991368812013e-01, 3.433431685163684035e-05, 2.210000367432454205e-01, 1.517520133934167094e-05, 9.729062336407898748e-01, 1.411673123539050484e-05, 9.976911125830438820e-01
1.401401401401401348e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 3.331020551452464659e-05, 9.999999989179244597e-01, 3.247431604687556786e-05, 1.227461182631073289e-01, 1.848790920428171509e-05, 9.903788235761530334e-01, 1.403658825633960448e-05, 9.979563238316465634e-01
1.411411411411411354e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.380254212496568556e-05, 9.999999986428139698e-01, 2.820832267509427728e-05, 2.325045717688722924e-02, 2.218525207650417287e-05, 9.979933949905190893e-01, 1.356664530100126521e-05, 9.982641939285791244e-01
1.421421421421421361e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.430505351974464868e-05, 9.999999983025172900e-01, 2.111697631450862111e-05, -7.674756468840830681e-02, 2.622457473570473900e-05, 9.956684033642639875e-01, 1.259664336012221878e-05, 9.986219299564514928e-01
1.431431431431431367e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.412869584133078357e-05, 9.999999978851934479e-01, 1.082235985176509106e-05, -1.763382527137630218e-01, 3.058307287555980943e-05, 9.835618966741995761e-01, 1.097640148948919144e-05, 9.992443069716722137e-01
